NDVI,NDWI,.geo
0.724346947611488,-0.6534735676722945,"{""type"":""Point"",""coordinates"":[79.28696776976287,17.104520790730646]}"
0.5961566457999709,-0.5807381776239908,"{""type"":""Point"",""coordinates"":[79.28016907173273,17.14551100708583]}"
0.7144238517324738,-0.6030741410488246,"{""type"":""Point"",""coordinates"":[79.32599327815329,17.04764469075464]}"
0.1829004329004329,-0.3212450891508008,"{""type"":""Point"",""coordinates"":[79.28466539965294,17.09743857102403]}"
0.4657457005920496,-0.5475517190058045,"{""type"":""Point"",""coordinates"":[79.17692639002874,17.078486072516153]}"
0.6487557457600254,-0.6445849802371542,"{""type"":""Point"",""coordinates"":[79.27055432409844,17.04125305664597]}"
0.1847931742088778,-0.4593587867500333,"{""type"":""Point"",""coordinates"":[79.27247306661141,17.14063332974678]}"
0.1312584573748308,0.0088915234143449,"{""type"":""Point"",""coordinates"":[79.28539404426148,17.10924045061458]}"
0.8296056884292179,-0.7208171206225681,"{""type"":""Point"",""coordinates"":[79.28100543787745,17.0819910992721]}"
0.2308681672025723,-0.3620352250489236,"{""type"":""Point"",""coordinates"":[79.28263602444207,17.031071113026048]}"
0.8780773739742087,-0.7772354115819836,"{""type"":""Point"",""coordinates"":[79.34701401701747,17.04493764404195]}"
0.4745398039684437,-0.4862650602409638,"{""type"":""Point"",""coordinates"":[79.22320334347668,17.032181761040935]}"
0.3336575875486381,-0.4322277357012274,"{""type"":""Point"",""coordinates"":[79.2257180943817,17.060190162577523]}"
0.711044776119403,-0.5781938325991189,"{""type"":""Point"",""coordinates"":[79.33990039577046,17.026869300406375]}"
0.2349272349272349,-0.4126040428061831,"{""type"":""Point"",""coordinates"":[79.2133939274575,17.084368757540595]}"
0.2853499574950411,-0.4002160827288162,"{""type"":""Point"",""coordinates"":[79.24478479682931,17.014872568338482]}"
0.3658798283261802,-0.4552729351243212,"{""type"":""Point"",""coordinates"":[79.28964042811089,17.03193441911809]}"
0.7174427782162589,-0.6368286445012787,"{""type"":""Point"",""coordinates"":[79.33050908507089,17.002115934692185]}"
0.3172915500839395,-0.4666666666666667,"{""type"":""Point"",""coordinates"":[79.22100664953312,17.06747937497607]}"
0.806631455399061,-0.7200726358429949,"{""type"":""Point"",""coordinates"":[79.19027580402467,17.02011643218656]}"
0.2293493308721735,-0.4557377049180328,"{""type"":""Point"",""coordinates"":[79.28408675702273,16.987014740979923]}"
0.3963139579842763,-0.4555958618836491,"{""type"":""Point"",""coordinates"":[79.27283901303176,17.074552472015384]}"
0.2677552104075401,-0.4304973037747154,"{""type"":""Point"",""coordinates"":[79.19330814694804,17.09767322643605]}"
0.2557184750733138,-0.3835218093699515,"{""type"":""Point"",""coordinates"":[79.23091932910077,17.13664115589497]}"
0.6651418115279049,-0.5932302305223227,"{""type"":""Point"",""coordinates"":[79.26138562508736,17.126620727310407]}"
0.5769161406672678,-0.5432403812213201,"{""type"":""Point"",""coordinates"":[79.27351331219721,16.984047765552354]}"
0.828,-0.7173994738819992,"{""type"":""Point"",""coordinates"":[79.18860557879694,17.03792255813126]}"
0.3726937269372694,-0.4058956916099773,"{""type"":""Point"",""coordinates"":[79.21460737158168,17.04110017022538]}"
0.7212268448223504,-0.6129766647694934,"{""type"":""Point"",""coordinates"":[79.3327806586434,17.004178097330346]}"
0.1969887076537013,-0.3029226987161977,"{""type"":""Point"",""coordinates"":[79.24926301636712,17.050344267572996]}"
0.2820109976433621,-0.3996569468267582,"{""type"":""Point"",""coordinates"":[79.28104298838743,17.09226936777649]}"
0.5337837837837838,-0.5140903785225946,"{""type"":""Point"",""coordinates"":[79.35334772547257,17.054582543155302]}"
0.246647804157953,-0.3868892842479814,"{""type"":""Point"",""coordinates"":[79.28647427835999,17.021277002648482]}"
0.1923718712753277,-0.3670401749111779,"{""type"":""Point"",""coordinates"":[79.27025239723228,17.131155462261013]}"
0.5253899767673416,-0.537123745819398,"{""type"":""Point"",""coordinates"":[79.2974781101621,17.131434279192398]}"
0.7503262287951283,-0.6473799126637555,"{""type"":""Point"",""coordinates"":[79.31085966781863,17.023985719536416]}"
0.804256551324743,-0.7118131868131868,"{""type"":""Point"",""coordinates"":[79.20472957028895,17.112655872663336]}"
0.7183898446634375,-0.6219454516790163,"{""type"":""Point"",""coordinates"":[79.29790921779444,17.12324900419363]}"
0.4288823255090937,-0.4124154886293792,"{""type"":""Point"",""coordinates"":[79.25488502028055,17.142195203992703]}"
0.7928464977645305,-0.697234762979684,"{""type"":""Point"",""coordinates"":[79.27623760063496,17.1190080595095]}"
0.2253363228699551,-0.4190197987666342,"{""type"":""Point"",""coordinates"":[79.25731852035598,17.14532199061926]}"
0.4434156378600823,-0.5333333333333333,"{""type"":""Point"",""coordinates"":[79.3040738489662,16.976691243738916]}"
0.082753286929621,-0.1183895190925067,"{""type"":""Point"",""coordinates"":[79.24428103219606,17.039712130032065]}"
0.2033898305084746,-0.3512454520011195,"{""type"":""Point"",""coordinates"":[79.24801219659824,17.03137404871418]}"
0.6534237726098191,-0.614062746334542,"{""type"":""Point"",""coordinates"":[79.35963779558331,17.051678922149392]}"
0.4984981063079535,-0.5581205866376969,"{""type"":""Point"",""coordinates"":[79.21288848318923,17.112779830335025]}"
0.7607687210072896,-0.672383949645948,"{""type"":""Point"",""coordinates"":[79.27020732591231,17.1271744103409]}"
0.3490328006728343,-0.4509271822704658,"{""type"":""Point"",""coordinates"":[79.29335961791499,17.052830674730185]}"
0.7148874129272639,-0.608081421844144,"{""type"":""Point"",""coordinates"":[79.22296536477528,16.998209967253022]}"
0.1988226637233259,-0.3204733344140055,"{""type"":""Point"",""coordinates"":[79.28515243429123,17.092314345001267]}"
0.337517612399129,-0.5192783355157864,"{""type"":""Point"",""coordinates"":[79.22297846952138,17.055021977354716]}"
0.7895470383275262,-0.6710046850598647,"{""type"":""Point"",""coordinates"":[79.29701216868865,17.091233439598714]}"
0.2582067613914747,-0.367048176736758,"{""type"":""Point"",""coordinates"":[79.25300431763829,17.064291317322645]}"
0.2554154938196059,-0.4356892932120363,"{""type"":""Point"",""coordinates"":[79.21673398742527,17.11518422257222]}"
0.7221350078492935,-0.6400059799671102,"{""type"":""Point"",""coordinates"":[79.26415697469834,16.985409948950497]}"
0.2220359281437125,-0.4486087450312322,"{""type"":""Point"",""coordinates"":[79.18442649762692,17.06400127016745]}"
0.2415940224159402,-0.3732782369146005,"{""type"":""Point"",""coordinates"":[79.23951831852871,17.135777195954468]}"
0.5055855855855856,-0.4436765722183828,"{""type"":""Point"",""coordinates"":[79.32036623518461,17.014533283574224]}"
0.1783235451147891,-0.3140815718963977,"{""type"":""Point"",""coordinates"":[79.24266416431504,17.1351059499639]}"
0.8055767179643456,-0.6996557659208261,"{""type"":""Point"",""coordinates"":[79.3227473820142,16.99497382702215]}"
0.1175152097342299,-0.2628912610819612,"{""type"":""Point"",""coordinates"":[79.2583164314426,17.03503129102643]}"
0.5101763907734057,-0.5871657754010695,"{""type"":""Point"",""coordinates"":[79.24679499124414,17.13036242353254]}"
0.6371997956055186,-0.5817014974493994,"{""type"":""Point"",""coordinates"":[79.22755055936634,17.07201325853316]}"
0.3397765025672002,-0.4604115226337448,"{""type"":""Point"",""coordinates"":[79.30710672341284,17.12884777267404]}"
-0.1853972798854688,0.4152106885919835,"{""type"":""Point"",""coordinates"":[79.32078949706901,17.085743555810883]}"
0.2907090123972698,-0.419641489198713,"{""type"":""Point"",""coordinates"":[79.32412689867218,17.11707023089239]}"
0.413025998391852,-0.5088723526044648,"{""type"":""Point"",""coordinates"":[79.3438846117665,17.018810700977582]}"
-0.4748490945674044,0.6660268714011516,"{""type"":""Point"",""coordinates"":[79.3200583558247,17.08280713904645]}"
0.8215427380125087,-0.6961304516629999,"{""type"":""Point"",""coordinates"":[79.21363135664069,17.027471284700077]}"
0.7774968394437421,-0.6631672334762679,"{""type"":""Point"",""coordinates"":[79.20807067676574,17.005213199098502]}"
0.343860894251242,-0.3412431379493536,"{""type"":""Point"",""coordinates"":[79.3014876428447,17.111512714861274]}"
0.2514097244387701,-0.3449971412235563,"{""type"":""Point"",""coordinates"":[79.21738291173403,16.9907112278899]}"
0.2986224608918982,-0.3585735222276502,"{""type"":""Point"",""coordinates"":[79.28945826529133,17.07469612688996]}"
0.827819956616052,-0.697984886649874,"{""type"":""Point"",""coordinates"":[79.31829567048372,17.104806001561418]}"
0.2653550863723608,-0.4473106476399561,"{""type"":""Point"",""coordinates"":[79.20963129468694,17.068493430917997]}"
0.8054298642533937,-0.6845597104945718,"{""type"":""Point"",""coordinates"":[79.2578676366562,17.11535003245004]}"
0.5179837227618798,-0.5474374414559079,"{""type"":""Point"",""coordinates"":[79.25224575245876,16.985377635922504]}"
0.7208851558714262,-0.6218602527020856,"{""type"":""Point"",""coordinates"":[79.31331492739774,17.108409977100482]}"
0.7433039170150179,-0.6490919742237844,"{""type"":""Point"",""coordinates"":[79.28426395079047,17.086151422529003]}"
0.8058839703051965,-0.6923473331615563,"{""type"":""Point"",""coordinates"":[79.25426670981219,17.115685704863584]}"
0.3369654045219286,-0.4765342960288808,"{""type"":""Point"",""coordinates"":[79.20330272656842,17.10042032320757]}"
0.8060220034742328,-0.7111507337813743,"{""type"":""Point"",""coordinates"":[79.1763993552471,17.05340521399652]}"
0.6615303569076781,-0.6159856539003459,"{""type"":""Point"",""coordinates"":[79.32439002329976,17.054578080004127]}"
0.5157894736842106,-0.543859649122807,"{""type"":""Point"",""coordinates"":[79.2047978556402,17.004274135877353]}"
0.2486348744084456,-0.2077464788732394,"{""type"":""Point"",""coordinates"":[79.2164443787731,16.993004318004026]}"
0.3083778966131907,-0.3793288590604027,"{""type"":""Point"",""coordinates"":[79.24670910459287,17.090623616883455]}"
0.2923299565846599,-0.4673421881418595,"{""type"":""Point"",""coordinates"":[79.2140609731386,17.095934178438803]}"
0.8194169261251062,-0.7228625033503082,"{""type"":""Point"",""coordinates"":[79.21084782819288,17.030183938155446]}"
0.3482155552395848,-0.4137468316684061,"{""type"":""Point"",""coordinates"":[79.29227928091042,17.0661351573007]}"
0.8211817797207728,-0.6994341360705356,"{""type"":""Point"",""coordinates"":[79.31241512339882,17.05155427192046]}"
0.6778484673221515,-0.6332160450387051,"{""type"":""Point"",""coordinates"":[79.32711592114913,17.055587593847928]}"
0.4994879672299027,-0.5290432058478005,"{""type"":""Point"",""coordinates"":[79.22463254768431,17.119645105827924]}"
0.7737677527151211,-0.644361833952912,"{""type"":""Point"",""coordinates"":[79.21398074959502,17.002122190301755]}"
0.7316882711229111,-0.6262833675564682,"{""type"":""Point"",""coordinates"":[79.32366477534748,17.050960828073833]}"
0.6190284216891756,-0.5431316042267051,"{""type"":""Point"",""coordinates"":[79.2977842768685,17.118324757917218]}"
0.8348871442590775,-0.7286490234600717,"{""type"":""Point"",""coordinates"":[79.34811937846179,17.0556928323767]}"
-0.2826086956521739,0.4972796517954298,"{""type"":""Point"",""coordinates"":[79.30160338220654,17.098501862536168]}"
0.2109997429966589,-0.3559712230215827,"{""type"":""Point"",""coordinates"":[79.27082052290547,17.144953948559337]}"
0.1470994475138121,-0.1894020766201217,"{""type"":""Point"",""coordinates"":[79.27303827735804,17.053945552004077]}"
0.860591266612422,-0.7283950617283951,"{""type"":""Point"",""coordinates"":[79.27725514126804,17.10881238055984]}"
0.8633683670853627,-0.7630366238176085,"{""type"":""Point"",""coordinates"":[79.22602479733494,16.983572223258694]}"
0.4599475677250218,-0.4654970760233918,"{""type"":""Point"",""coordinates"":[79.35452622352953,17.042619845956583]}"
0.2293770491803278,-0.3993133303478131,"{""type"":""Point"",""coordinates"":[79.2316582047591,17.10101838006492]}"
0.1269546779750861,-0.2052154195011337,"{""type"":""Point"",""coordinates"":[79.28545397856502,17.07501705172003]}"
0.2740274599542334,-0.4627257799671593,"{""type"":""Point"",""coordinates"":[79.18423314037359,17.077779871303296]}"
0.4019314019314019,-0.4522249051397033,"{""type"":""Point"",""coordinates"":[79.30478058588216,17.052561624156894]}"
0.3672851192730026,-0.3869790666410601,"{""type"":""Point"",""coordinates"":[79.28045582665011,16.976832206130805]}"
0.6870026525198939,-0.6335616438356164,"{""type"":""Point"",""coordinates"":[79.32575141820126,17.12328226090067]}"
0.7822966507177034,-0.6729824561403509,"{""type"":""Point"",""coordinates"":[79.32714279003604,17.034903444546142]}"
0.751796837565884,-0.6648451730418944,"{""type"":""Point"",""coordinates"":[79.29556141791475,17.0015367277966]}"
0.7886405959031657,-0.6648851653907266,"{""type"":""Point"",""coordinates"":[79.19971477778616,17.018078482706013]}"
0.2921554770318021,-0.3274284884565123,"{""type"":""Point"",""coordinates"":[79.28852160773224,17.045818012013797]}"
0.5757575757575758,-0.5511363636363636,"{""type"":""Point"",""coordinates"":[79.32952527361432,17.012738598820334]}"
0.1579207920792079,-0.2951273532668881,"{""type"":""Point"",""coordinates"":[79.26037257120831,17.043996123709288]}"
0.8107810781078107,-0.6901553074059813,"{""type"":""Point"",""coordinates"":[79.34306601293345,17.08931065209295]}"
0.0452722063037249,-0.0984643179765131,"{""type"":""Point"",""coordinates"":[79.25623364388461,17.086476820644133]}"
0.3459526774595268,-0.4887052341597796,"{""type"":""Point"",""coordinates"":[79.29892153272895,16.99222298026733]}"
0.6514377463144067,-0.5959937932007335,"{""type"":""Point"",""coordinates"":[79.2829031188562,16.996271459639054]}"
0.3082137789689421,-0.4534944823962165,"{""type"":""Point"",""coordinates"":[79.22991389964204,17.11063232413489]}"
0.3571242511070591,-0.4719593162876112,"{""type"":""Point"",""coordinates"":[79.29155867803894,17.098672304005728]}"
0.3168121000581733,-0.4206100163173089,"{""type"":""Point"",""coordinates"":[79.2852875498242,17.138011226045386]}"
0.287651154268963,-0.4271016650873155,"{""type"":""Point"",""coordinates"":[79.20329184063823,17.068205975722595]}"
0.7628575663257744,-0.6505689703025257,"{""type"":""Point"",""coordinates"":[79.34589219212899,17.03518409813369]}"
0.8387013656274156,-0.7199325138587611,"{""type"":""Point"",""coordinates"":[79.26798557884385,17.130902082482095]}"
0.6259021651964716,-0.4993529303013496,"{""type"":""Point"",""coordinates"":[79.31936915416401,17.09715952833247]}"
0.1312975416161393,-0.1815774323546344,"{""type"":""Point"",""coordinates"":[79.25825129409355,17.065413844714698]}"
0.41755768148565,-0.5573415765069551,"{""type"":""Point"",""coordinates"":[79.19838841947788,17.015491220070466]}"
0.8443408443408443,-0.7487721021611002,"{""type"":""Point"",""coordinates"":[79.23728534635016,17.114736350661104]}"
0.2473143666627316,-0.3420551251111393,"{""type"":""Point"",""coordinates"":[79.29550816587248,17.061641202427523]}"
0.4290687554395126,-0.5463820436352221,"{""type"":""Point"",""coordinates"":[79.26394690920203,17.10278849605329]}"
0.3475771540287669,-0.4289945209536502,"{""type"":""Point"",""coordinates"":[79.33145419883608,17.001319054189995]}"
0.3927485380116959,-0.5088697415103902,"{""type"":""Point"",""coordinates"":[79.3013325472968,17.132053787078892]}"
0.1661721068249258,-0.3429338540395411,"{""type"":""Point"",""coordinates"":[79.28590677326206,17.050963772290622]}"
0.5880927656628592,-0.5930555555555556,"{""type"":""Point"",""coordinates"":[79.27189246335516,17.057165713957627]}"
0.7988418165193538,-0.6748013620885358,"{""type"":""Point"",""coordinates"":[79.23152491277278,17.07460861120151]}"
0.3088313061872025,-0.3091774662787622,"{""type"":""Point"",""coordinates"":[79.27333282559555,17.06819709367715]}"
0.7601572739187418,-0.6458333333333334,"{""type"":""Point"",""coordinates"":[79.1983938186431,17.07416104429675]}"
0.4199893673577884,-0.581409117821196,"{""type"":""Point"",""coordinates"":[79.2637303721433,17.10373580831236]}"
0.8134576948700866,-0.711303910474035,"{""type"":""Point"",""coordinates"":[79.19721123690528,17.018242713120777]}"
0.2286107290233837,-0.3537435586541376,"{""type"":""Point"",""coordinates"":[79.34472023686467,17.105789191670446]}"
0.3276740237691001,-0.3818132390920212,"{""type"":""Point"",""coordinates"":[79.27074049306584,17.084149785126293]}"
0.8290573229731711,-0.7215399475645095,"{""type"":""Point"",""coordinates"":[79.21627505261485,17.009901870342137]}"
0.288347037142047,-0.4211102423768569,"{""type"":""Point"",""coordinates"":[79.27103338891075,17.0298689557816]}"
0.3920776071139854,-0.4642857142857143,"{""type"":""Point"",""coordinates"":[79.20609075248291,17.055400220915644]}"
0.3273257354890008,-0.4660421545667447,"{""type"":""Point"",""coordinates"":[79.24923739928217,16.983983858145475]}"
0.5071061384941035,-0.5137433561123766,"{""type"":""Point"",""coordinates"":[79.27043488608666,17.0396708037369]}"
0.3618532818532818,-0.4679540536041285,"{""type"":""Point"",""coordinates"":[79.23338978491594,17.120044431363258]}"
0.2790361445783132,-0.3837330552659019,"{""type"":""Point"",""coordinates"":[79.34169216638401,17.101411059133433]}"
0.8462324393358877,-0.7404286058271129,"{""type"":""Point"",""coordinates"":[79.24051189335052,17.005585704682563]}"
0.2371715349047028,-0.3441980149491483,"{""type"":""Point"",""coordinates"":[79.2728286928039,17.037255035602005]}"
0.4555472076133233,-0.4661957618567104,"{""type"":""Point"",""coordinates"":[79.24004897541057,17.118777622459362]}"
0.5782035175879398,-0.5192743764172335,"{""type"":""Point"",""coordinates"":[79.21479073804673,16.98840682178127]}"
0.4126213592233009,-0.3503480278422274,"{""type"":""Point"",""coordinates"":[79.20517030351773,17.048148528854462]}"
0.742478162406988,-0.6450824679291387,"{""type"":""Point"",""coordinates"":[79.29890138286841,17.11874408315559]}"
0.8101313320825516,-0.7144888046439996,"{""type"":""Point"",""coordinates"":[79.32826852603128,17.11829307022628]}"
0.2263759086188992,-0.3841195429241137,"{""type"":""Point"",""coordinates"":[79.24000361069938,17.042225626940887]}"
0.2185704435761893,-0.3331657027910485,"{""type"":""Point"",""coordinates"":[79.31510412375958,16.999683563534937]}"
0.8468431771894094,-0.7167739492616433,"{""type"":""Point"",""coordinates"":[79.24168121992547,16.999885262782943]}"
0.7773897861195984,-0.6896265560165975,"{""type"":""Point"",""coordinates"":[79.32147962997428,17.125675555539566]}"
0.2989744255484876,-0.4059294646620767,"{""type"":""Point"",""coordinates"":[79.31557828342943,17.017016260537826]}"
0.787967379596861,-0.6695402298850575,"{""type"":""Point"",""coordinates"":[79.24016911844687,17.029825043741006]}"
0.5237823981771575,-0.5290082880823093,"{""type"":""Point"",""coordinates"":[79.32600766039118,17.094832669645427]}"
0.3279075872932528,-0.4261948399830819,"{""type"":""Point"",""coordinates"":[79.27967784825113,17.077455959449992]}"
0.7146500876773474,-0.6277239709443099,"{""type"":""Point"",""coordinates"":[79.2263771107415,17.105649629589138]}"
0.8016323142896666,-0.7145866245392312,"{""type"":""Point"",""coordinates"":[79.31072195108091,17.040063386982613]}"
0.2811059907834101,-0.4808238636363636,"{""type"":""Point"",""coordinates"":[79.21117577648731,17.10603840218425]}"
0.2241715399610136,-0.4088614694335389,"{""type"":""Point"",""coordinates"":[79.17418156651338,17.051644896391704]}"
0.3319036621577037,-0.4189806678383128,"{""type"":""Point"",""coordinates"":[79.2333963329505,17.099980089361015]}"
0.2342752962625341,-0.0153730783652043,"{""type"":""Point"",""coordinates"":[79.31986546541779,17.09089678613199]}"
0.8263968072976055,-0.7003715498938429,"{""type"":""Point"",""coordinates"":[79.21383588622025,17.0582618020301]}"
0.5104122396940076,-0.5179384965831435,"{""type"":""Point"",""coordinates"":[79.35628258879855,17.066891844639887]}"
0.7385034013605443,-0.6519715578539108,"{""type"":""Point"",""coordinates"":[79.30411307450663,17.051774403347288]}"
0.6420086393088553,-0.6009476177941564,"{""type"":""Point"",""coordinates"":[79.20494320655607,17.02282382475108]}"
0.1271380708869688,-0.297077922077922,"{""type"":""Point"",""coordinates"":[79.25795775018393,17.093399356090824]}"
0.831459114257948,-0.7307793230123327,"{""type"":""Point"",""coordinates"":[79.19654171654079,17.028843334260852]}"
0.8238080202083992,-0.7073603310671002,"{""type"":""Point"",""coordinates"":[79.17913830379607,17.071280314928117]}"
0.763220648057231,-0.724516394567156,"{""type"":""Point"",""coordinates"":[79.3480525247672,17.095550409152086]}"
0.3306590257879656,-0.4320957197483656,"{""type"":""Point"",""coordinates"":[79.22151189081883,17.133050027675875]}"
0.2904518139327843,-0.3831106870229007,"{""type"":""Point"",""coordinates"":[79.20025822374906,17.035519296515865]}"
0.1432734337056823,-0.1874894904994114,"{""type"":""Point"",""coordinates"":[79.2671876616029,17.051643613693663]}"
-0.311864406779661,0.4972136222910217,"{""type"":""Point"",""coordinates"":[79.31401192181795,17.10441106999298]}"
0.4078225904715487,-0.5313452617627568,"{""type"":""Point"",""coordinates"":[79.30392400446662,16.9942344745608]}"
0.8250265111346765,-0.72531328320802,"{""type"":""Point"",""coordinates"":[79.18750278778978,17.013064059561888]}"
0.486203941730934,-0.5381340901028734,"{""type"":""Point"",""coordinates"":[79.31127615097223,17.03005759884643]}"
0.7435897435897436,-0.6486930167950499,"{""type"":""Point"",""coordinates"":[79.3304728585185,17.073983017793356]}"
0.4875739644970414,-0.4596477646603445,"{""type"":""Point"",""coordinates"":[79.22772984329768,17.03686932263906]}"
0.6464303059737737,-0.5915492957746479,"{""type"":""Point"",""coordinates"":[79.25321080513781,17.122344789463977]}"
0.4421153582682559,-0.5208784857679526,"{""type"":""Point"",""coordinates"":[79.33004974177072,17.00413227712918]}"
0.225470469878092,-0.4069846446528061,"{""type"":""Point"",""coordinates"":[79.29437124750679,17.138381593774948]}"
0.7281730915739754,-0.6158997008120815,"{""type"":""Point"",""coordinates"":[79.21390919231979,16.98583847859806]}"
0.8511474578420185,-0.7233238904627006,"{""type"":""Point"",""coordinates"":[79.20684193683337,17.0203041565514]}"
0.5893285371702638,-0.570962962962963,"{""type"":""Point"",""coordinates"":[79.294556424506,16.983934702637058]}"
0.1648298993770963,-0.3186872796311364,"{""type"":""Point"",""coordinates"":[79.27747172542209,17.021902141642713]}"
0.7556923076923077,-0.6679333528208127,"{""type"":""Point"",""coordinates"":[79.26102828114232,17.00112850353956]}"
0.7438865576616988,-0.6701773835920177,"{""type"":""Point"",""coordinates"":[79.28123673307822,16.97216378199159]}"
0.3172535211267606,-0.3715857011915673,"{""type"":""Point"",""coordinates"":[79.27232416060508,17.10053281689692]}"
0.1818796484110885,-0.4096774193548387,"{""type"":""Point"",""coordinates"":[79.24876694372297,17.144538178827876]}"
0.6094032549728752,-0.6050495942290351,"{""type"":""Point"",""coordinates"":[79.27329757311122,16.99051239099425]}"
0.7919409214962273,-0.6800120409391932,"{""type"":""Point"",""coordinates"":[79.27095236599422,17.00319753643476]}"
0.6301040832666133,-0.5199701381112355,"{""type"":""Point"",""coordinates"":[79.26075282452491,16.997640863507176]}"
0.2514718250630782,-0.3958724202626641,"{""type"":""Point"",""coordinates"":[79.24556541515852,17.033803980725853]}"
0.2062163777644949,-0.2504647416036684,"{""type"":""Point"",""coordinates"":[79.3444924959933,17.042373698218153]}"
0.2984731227776616,-0.386333184457347,"{""type"":""Point"",""coordinates"":[79.19974915432627,17.067828217325495]}"
0.6235000779180302,-0.5932099709435693,"{""type"":""Point"",""coordinates"":[79.19951188913575,17.075326244124756]}"
0.2446402349486049,-0.4023825281270681,"{""type"":""Point"",""coordinates"":[79.2444289994274,17.0424252011775]}"
0.2733624454148471,-0.1045454545454545,"{""type"":""Point"",""coordinates"":[79.30899487716226,17.10785237616283]}"
0.7847277345610414,-0.6786620875018665,"{""type"":""Point"",""coordinates"":[79.21981347441897,17.051926859205356]}"
0.2185128983308042,-0.3135223555070883,"{""type"":""Point"",""coordinates"":[79.27239288014351,17.0720704359031]}"
0.8020690514770036,-0.6487626867373703,"{""type"":""Point"",""coordinates"":[79.2973700486831,17.006553508372548]}"
0.2654063343972502,-0.4551101072840203,"{""type"":""Point"",""coordinates"":[79.28321104987495,16.997464414883343]}"
0.6029515108924807,-0.548540393754243,"{""type"":""Point"",""coordinates"":[79.31757952473812,17.02090911739191]}"
0.5160796324655437,-0.5385943705750302,"{""type"":""Point"",""coordinates"":[79.26162751247263,16.999746826517434]}"
0.0396946564885496,0.1592592592592592,"{""type"":""Point"",""coordinates"":[79.34709825755058,17.018466542332888]}"
0.2323135755258126,-0.3797163500133797,"{""type"":""Point"",""coordinates"":[79.21782503194906,17.122253032237847]}"
0.8085607424851088,-0.7008858780614904,"{""type"":""Point"",""coordinates"":[79.21845598212217,17.022386075415085]}"
0.383730957171601,-0.5006234413965087,"{""type"":""Point"",""coordinates"":[79.23282598811154,17.01115084588172]}"
0.7512396694214876,-0.6815236079883613,"{""type"":""Point"",""coordinates"":[79.27848060294221,17.138039968358548]}"
0.7953184540010887,-0.7063769240719182,"{""type"":""Point"",""coordinates"":[79.304487531035,17.055031658699285]}"
0.7788853647485274,-0.663089522733691,"{""type"":""Point"",""coordinates"":[79.22309983014802,17.0783643452483]}"
0.1361770480099946,-0.2165106057710682,"{""type"":""Point"",""coordinates"":[79.26848505428597,17.050265469433263]}"
0.6248412138320395,-0.5617962284628951,"{""type"":""Point"",""coordinates"":[79.27991281739307,17.114005919880736]}"
0.7153989496866,-0.5807055885107711,"{""type"":""Point"",""coordinates"":[79.33562265008155,17.07453643512699]}"
0.2399132321041214,-0.3632244216551395,"{""type"":""Point"",""coordinates"":[79.27641571659426,17.08468085753289]}"
0.6745273825764958,-0.6041822255414488,"{""type"":""Point"",""coordinates"":[79.2314429427968,17.11213190275357]}"
0.8534691897137312,-0.7454877770162212,"{""type"":""Point"",""coordinates"":[79.3560564956743,17.05875546996024]}"
0.3929961089494163,-0.5265538183227807,"{""type"":""Point"",""coordinates"":[79.29530412411103,17.004512549703215]}"
0.5174291938997821,-0.5775764439411099,"{""type"":""Point"",""coordinates"":[79.2612736525294,16.97861632866082]}"
0.8097826086956522,-0.686787674124103,"{""type"":""Point"",""coordinates"":[79.34511314366317,17.053208489155253]}"
0.3126326963906581,-0.4257711155952724,"{""type"":""Point"",""coordinates"":[79.29173672048071,17.08736747773293]}"
0.2318875696631936,-0.3528472591804151,"{""type"":""Point"",""coordinates"":[79.32403468672807,17.006752099501274]}"
0.7230351485895309,-0.6618652698966973,"{""type"":""Point"",""coordinates"":[79.26451808829383,17.127350954395595]}"
0.8659592292655682,-0.732434534612393,"{""type"":""Point"",""coordinates"":[79.27693445874253,17.015415356472456]}"
0.8043740775526633,-0.7181551041267408,"{""type"":""Point"",""coordinates"":[79.29463623642023,16.994527816542213]}"
0.7763247513962676,-0.6611464968152866,"{""type"":""Point"",""coordinates"":[79.34655099574952,17.04211562733575]}"
0.7879043600562587,-0.6872843111229094,"{""type"":""Point"",""coordinates"":[79.27655252491225,16.99126265081095]}"
0.2374252550123109,-0.3940034341566504,"{""type"":""Point"",""coordinates"":[79.2849731152973,17.10502478965837]}"
0.1496181294603731,-0.2698105379615544,"{""type"":""Point"",""coordinates"":[79.23749214783571,17.031089067934627]}"
0.5081384215565586,-0.5260899653979239,"{""type"":""Point"",""coordinates"":[79.33552648442702,17.00197657690666]}"
0.3050475493782004,-0.3701996927803379,"{""type"":""Point"",""coordinates"":[79.28421626705332,17.061646320205337]}"
0.1974905897114178,-0.2694865655759511,"{""type"":""Point"",""coordinates"":[79.27311741158435,17.072123634428458]}"
0.6433973240255962,-0.596045197740113,"{""type"":""Point"",""coordinates"":[79.26962149000217,17.10982739907203]}"
0.2394366197183098,-0.3711254765456655,"{""type"":""Point"",""coordinates"":[79.2884585660345,17.094725435645486]}"
0.794077859612205,-0.6637858935043212,"{""type"":""Point"",""coordinates"":[79.33983473658586,17.054857937357905]}"
0.2425,-0.4177720724575667,"{""type"":""Point"",""coordinates"":[79.26888088164166,17.015553300756117]}"
0.5331000291630212,-0.5730101735487731,"{""type"":""Point"",""coordinates"":[79.34176620184817,17.09891973121827]}"
0.8209492182094922,-0.7139880177129461,"{""type"":""Point"",""coordinates"":[79.31198166674879,17.06453021916645]}"
